Dependent_count,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Avg_Utilization_Ratio
2,Less than $40K,Blue,41,2555,4552,0.71
2,$60K - $80K,Blue,33,23218,1749,0.078
3,$120K +,Blue,28,9180,2646,0.198
1,Less than $40K,Blue,16,2221,4758,0.817
5,$40K - $60K,Blue,36,7061,1831,0.257
3,Less than $40K,Blue,34,3402,1767,0.533
1,$60K - $80K,Blue,28,2618,3319,0.692
2,$120K +,Blue,54,31680,1121,0.057
1,$120K +,Blue,31,25837,3783,0.07
4,Less than $40K,Blue,34,2577,4134,0.703
3,$80K - $120K,Blue,26,11806,1465,0.153
2,Less than $40K,Blue,36,3589,4262,0.504
2,Less than $40K,Blue,31,2837,4279,0.637
3,$80K - $120K,Blue,32,34516,7663,0.052
0,Less than $40K,Blue,36,2798,1543,0.645
2,$80K - $120K,Blue,32,22120,3981,0.082
3,$80K - $120K,Blue,42,10155,1685,0.178
3,Unknown,Blue,36,4928,4767,0.366
5,$40K - $60K,Silver,36,19281,15423,0.094
5,$80K - $120K,Blue,29,34198,4270,0.053
3,Less than $40K,Blue,36,2608,4671,0.692
4,$80K - $120K,Blue,28,1944,4682,0.928
3,$80K - $120K,Silver,38,34516,4544,0.052
3,$40K - $60K,Blue,33,3178,4605,0.566
4,$80K - $120K,Gold,37,34516,1534,0.052
3,$120K +,Blue,36,21178,1872,0.085
0,Less than $40K,Blue,51,2230,4929,0.805
1,Less than $40K,Blue,33,2009,3172,0.893
2,Unknown,Blue,27,9881,4725,0.182
1,Less than $40K,Blue,40,2711,5084,0.661
4,$80K - $120K,Blue,36,27984,8147,0.064
1,$120K +,Blue,28,9880,4609,0.181
3,Less than $40K,Blue,27,2229,1583,0.803
1,Less than $40K,Blue,25,2231,2576,0.803
2,Unknown,Blue,39,2233,2888,0.802
1,$40K - $60K,Gold,44,22722,15817,0.079
2,$60K - $80K,Blue,33,2998,1825,0.597
0,Less than $40K,Blue,56,2279,4091,0.785
3,$40K - $60K,Blue,37,3161,13692,0.566
4,Less than $40K,Blue,41,2294,3904,0.779
3,$60K - $80K,Blue,36,11684,2969,0.153
3,Less than $40K,Blue,33,2740,4327,0.652
1,Less than $40K,Blue,45,3471,1052,0.514
2,Less than $40K,Blue,26,1870,4347,0.955
4,Less than $40K,Blue,43,2506,4504,0.712
3,$40K - $60K,Blue,38,3051,4887,0.584
2,Unknown,Silver,37,34516,8472,0.052
3,$80K - $120K,Blue,38,4198,2051,0.424
4,Unknown,Blue,36,2782,4669,0.641
1,Less than $40K,Blue,13,3789,15670,0.47
2,$80K - $120K,Blue,33,11777,2763,0.151
4,$40K - $60K,Blue,29,4595,3746,0.388
1,$40K - $60K,Blue,47,2343,5167,0.76
1,$60K - $80K,Blue,31,3764,4898,0.473
2,$80K - $120K,Silver,22,34516,14185,0.052
1,Less than $40K,Blue,46,3035,4999,0.586
0,Less than $40K,Blue,47,4945,4037,0.36
3,$60K - $80K,Blue,17,2259,1790,0.786
3,Less than $40K,Blue,31,4098,3939,0.433
2,$80K - $120K,Blue,24,4061,1602,0.437
1,$80K - $120K,Blue,36,4260,2109,0.417
4,Less than $40K,Blue,36,3240,4200,0.548
3,$40K - $60K,Blue,27,2313,4317,0.767
2,$60K - $80K,Blue,26,11761,4946,0.151
4,Less than $40K,Blue,38,7182,4294,0.247
3,Less than $40K,Blue,43,2423,2038,0.732
1,Less than $40K,Blue,45,4860,4329,0.365
3,$80K - $120K,Blue,38,8258,1447,0.214
0,Less than $40K,Blue,36,3653,4423,0.484
3,Unknown,Blue,35,2255,4717,0.784
5,$80K - $120K,Silver,30,34516,15134,0.051
4,Less than $40K,Blue,31,2515,4388,0.703
4,$40K - $60K,Blue,34,3104,1353,0.569
3,$120K +,Blue,30,11926,3778,0.148
3,Less than $40K,Gold,31,15987,8195,0.11
2,$60K - $80K,Blue,30,9428,1457,0.187
3,Less than $40K,Blue,39,2987,4339,0.591
4,Less than $40K,Blue,36,2446,4310,0.721
1,Less than $40K,Blue,36,1953,4590,0.902
3,$80K - $120K,Blue,50,17096,4231,0.103
2,$60K - $80K,Blue,46,6658,1309,0.264
2,$80K - $120K,Blue,33,2111,2112,0.834
2,$40K - $60K,Blue,31,3297,15580,0.534
2,$120K +,Blue,34,3499,3972,0.503
2,$60K - $80K,Blue,36,6039,4538,0.291
2,$40K - $60K,Blue,24,11699,2007,0.15
2,Less than $40K,Blue,38,7486,4604,0.235
2,$60K - $80K,Blue,34,3336,1168,0.525
4,Less than $40K,Blue,42,2680,1154,0.654
4,$60K - $80K,Blue,36,7477,1543,0.234
0,$120K +,Blue,47,26129,4919,0.067
3,$60K - $80K,Blue,39,2843,3738,0.616
1,$60K - $80K,Blue,36,2281,4241,0.768
3,Less than $40K,Blue,39,1644,2450,0.304
0,Less than $40K,Blue,20,1438.3,2546,0.344
2,$120K +,Blue,36,16081,6100,0.031
5,Less than $40K,Blue,34,1438.3,4376,0.341
2,Less than $40K,Blue,37,1438.3,5102,0.341
4,$40K - $60K,Blue,43,10948,16230,0.044
3,$60K - $80K,Blue,28,6407,9322,0.075
0,$60K - $80K,Blue,54,24621,2864,0.019
3,Less than $40K,Blue,30,6261,8132,0.074
2,$40K - $60K,Blue,36,1438.3,1863,0.318
3,Less than $40K,Blue,29,1479,1811,0.31
1,Less than $40K,Blue,36,1470,2383,0.312
3,$40K - $60K,Blue,39,1809,2169,0.253
2,Less than $40K,Blue,36,1438.3,2090,0.316
0,Less than $40K,Blue,20,3983,3098,0.108
4,$40K - $60K,Blue,33,2423,4717,0.177
2,Less than $40K,Blue,36,2575,2423,0.16
0,$80K - $120K,Silver,24,34516,5112,0.012
2,$120K +,Silver,37,34516,2118,0.012
4,Less than $40K,Blue,23,7706,965,0.051
3,$80K - $120K,Blue,36,9457,1196,0.037
2,$80K - $120K,Blue,31,1438.3,1783,0.227
1,$80K - $120K,Blue,37,25517,2508,0.013
3,$40K - $60K,Blue,19,3458,2256,0.093
2,$80K - $120K,Blue,31,12906,2078,0.025
2,$60K - $80K,Blue,29,6332,2505,0.05
0,$60K - $80K,Silver,46,28229,2281,0.01
2,Unknown,Blue,51,2404,2511,0.118
2,$120K +,Blue,50,24250,2153,0.011
2,$80K - $120K,Blue,48,30543,7784,0.009
3,Less than $40K,Blue,34,3223,1979,0.075
1,$120K +,Blue,16,2106,2136,0.113
3,Less than $40K,Blue,36,2325,2306,0.102
1,Less than $40K,Blue,23,4065,7844,0.057
4,Less than $40K,Blue,36,2033,2572,0.112
0,$120K +,Blue,39,34516,2395,0.006
3,$60K - $80K,Blue,49,8701,1999,0.025
4,$80K - $120K,Silver,49,34516,1201,0.006
4,$40K - $60K,Blue,37,4650,2014,0.044
2,Less than $40K,Blue,31,1506,2312,0.112
3,$60K - $80K,Blue,34,4930,7412,0.032
5,$40K - $60K,Blue,39,7897,2270,0.02
3,Unknown,Silver,36,34516,1987,0.004
1,$80K - $120K,Blue,44,9580,5385,0.014
3,$80K - $120K,Blue,36,3418,1887,0
3,$60K - $80K,Blue,21,4716,816,0
1,$80K - $120K,Blue,36,11751,1539,0
0,Less than $40K,Blue,49,1438.3,692,0
3,$60K - $80K,Blue,37,3906,1756,0
4,$80K - $120K,Blue,30,34516,1444,0
4,$40K - $60K,Blue,45,2158,615,0
3,Less than $40K,Blue,35,4026,1237,0
1,$40K - $60K,Blue,36,6576,1465,0
4,Less than $40K,Blue,38,2732,739,0
5,$40K - $60K,Blue,36,2038,1238,0
3,$60K - $80K,Blue,47,1438.3,2184,0
2,Unknown,Blue,31,20758,1555,0
2,Less than $40K,Blue,43,1438.3,886,0
3,$80K - $120K,Blue,33,34516,1120,0
2,Less than $40K,Blue,36,3387,510,0
4,$120K +,Blue,30,2442,701,0
2,$60K - $80K,Blue,29,23603,1382,0
2,$120K +,Blue,37,14543,1536,0
3,$80K - $120K,Silver,37,34516,1122,0
2,$40K - $60K,Blue,42,5332,1371,0
2,$60K - $80K,Silver,36,27000,1209,0
3,$120K +,Blue,43,13219,1097,0
4,Less than $40K,Blue,46,2536,901,0
2,$60K - $80K,Blue,42,4320,706,0
2,$120K +,Blue,50,16867,654,0
1,$40K - $60K,Blue,46,5579,1025,0
2,Less than $40K,Blue,32,2264,1204,0
4,$60K - $80K,Blue,32,5504,1364,0
2,Unknown,Blue,39,1438.3,807,0
2,$60K - $80K,Blue,25,1438.3,709,0
1,$60K - $80K,Blue,37,2053,1283,0
2,Unknown,Blue,31,22718,1191,0
0,$60K - $80K,Blue,56,8077,906,0
1,$60K - $80K,Blue,46,1438.3,888,0
4,Less than $40K,Blue,38,4908,827,0
0,$80K - $120K,Blue,48,21740,1755,0
1,Less than $40K,Blue,36,1438.3,799,0
3,$60K - $80K,Blue,47,16320,1279,0
3,Less than $40K,Blue,36,4307,1628,0
3,$80K - $120K,Silver,41,34516,1506,0
3,Unknown,Blue,51,8362,1175,0
3,$40K - $60K,Blue,35,1438.3,891,0
2,$60K - $80K,Blue,36,6976,1217,0
1,$40K - $60K,Blue,25,1888,1886,0
2,$60K - $80K,Blue,24,14447,915,0
1,Unknown,Blue,56,8990,747,0
2,$120K +,Blue,36,9697,1812,0
1,$80K - $120K,Blue,45,33951,1567,0
3,$60K - $80K,Blue,36,10569,1682,0
3,Less than $40K,Blue,36,7051,1451,0
2,$60K - $80K,Blue,36,8311,1895,0
5,$60K - $80K,Blue,36,14539,965,0
3,$40K - $60K,Blue,38,2615,1395,0
2,$120K +,Blue,41,14938,1134,0
2,$120K +,Blue,39,16868,940,0
0,Unknown,Blue,19,1438.3,2005,0
2,$60K - $80K,Blue,30,6414,708,0
5,$60K - $80K,Blue,40,1438.3,2132,0
2,Less than $40K,Blue,27,1830,1741,0
3,$40K - $60K,Blue,51,1438.3,594,0
3,$120K +,Blue,27,13873,694,0
1,Unknown,Blue,36,5756,2144,0
1,$40K - $60K,Blue,53,5249,1315,0
3,Unknown,Blue,36,4668,1612,0
4,Less than $40K,Blue,36,1860,1731,0
2,$80K - $120K,Blue,22,1631,2962,0
1,$80K - $120K,Blue,28,3327,1665,0
0,$40K - $60K,Blue,56,2297,1941,0
5,Less than $40K,Blue,17,1438.3,1975,0
3,$40K - $60K,Blue,30,12355,1044,0
2,Unknown,Blue,20,8149,808,0
0,Less than $40K,Blue,51,1438.3,1445,0
0,$40K - $60K,Blue,53,4241,1798,0
0,Unknown,Blue,36,1801,3193,0
1,$80K - $120K,Blue,14,14853,1800,0
2,$120K +,Blue,14,1548,2611,0
3,$80K - $120K,Blue,36,12830,2526,0
1,$40K - $60K,Blue,36,1438.3,2144,0
2,$60K - $80K,Blue,36,1438.3,2492,0
0,$40K - $60K,Blue,13,5655,2312,0
2,$120K +,Blue,46,28465,1693,0
5,Unknown,Blue,35,2561,2047,0
0,Unknown,Blue,13,2347,2595,0
3,$60K - $80K,Blue,36,2780,2469,0
1,Less than $40K,Blue,36,5061,1309,0
3,$80K - $120K,Silver,36,34516,3530,0
3,$80K - $120K,Blue,36,12810,3174,0
4,$80K - $120K,Blue,27,31864,1591,0
0,$40K - $60K,Blue,15,3324,982,0
0,Less than $40K,Blue,28,1438.3,2914,0
2,Less than $40K,Blue,31,2352,2344,0
3,$80K - $120K,Blue,37,27310,1537,0
1,$40K - $60K,Blue,22,9096,2318,0
0,$60K - $80K,Blue,36,17236,3013,0
2,$40K - $60K,Blue,36,1438.3,1679,0
0,Less than $40K,Blue,19,2898,2632,0
4,$60K - $80K,Blue,44,4153,1771,0
1,$80K - $120K,Blue,25,11352,1601,0
1,$60K - $80K,Blue,46,5381,1910,0
1,$40K - $60K,Blue,20,13734,2566,0
2,$80K - $120K,Blue,31,24296,1886,0
0,Less than $40K,Blue,56,3422,1973,0
3,$60K - $80K,Blue,28,4365,1720,0
3,$60K - $80K,Blue,36,2584,1843,0
2,$60K - $80K,Blue,34,1818,2054,0
0,$40K - $60K,Blue,30,2190,1412,0
3,$40K - $60K,Blue,39,6235,1225,0
0,$60K - $80K,Blue,13,7102,2411,0
4,$80K - $120K,Blue,34,18178,1837,0
4,Less than $40K,Blue,36,1438.3,2170,0
2,$60K - $80K,Blue,36,8083,3942,0
3,$80K - $120K,Blue,29,18563,2395,0
2,Less than $40K,Blue,24,2063,1859,0
2,$120K +,Blue,46,16163,2171,0
2,$40K - $60K,Blue,43,1438.3,1707,0
0,$40K - $60K,Blue,15,3682,1826,0
2,$60K - $80K,Blue,23,2400,2677,0
0,$40K - $60K,Blue,56,1438.3,3630,0
0,Less than $40K,Blue,23,7997,2208,0
1,Less than $40K,Blue,36,2351,1593,0
3,Less than $40K,Blue,54,8886,4148,0
3,$120K +,Blue,40,34516,1930,0
1,Less than $40K,Blue,22,6662,3264,0
4,Unknown,Blue,26,16317,2944,0
0,$40K - $60K,Blue,49,1438.3,1281,0
2,$40K - $60K,Blue,40,6103,3203,0
1,Less than $40K,Blue,36,2004,1974,0
4,Less than $40K,Silver,36,10091,3347,0
2,Unknown,Blue,36,8242,1559,0
3,$80K - $120K,Blue,45,14270,1222,0
3,$80K - $120K,Blue,24,6590,2449,0
2,Less than $40K,Blue,29,2295,3292,0
2,$120K +,Blue,36,11023,1656,0
0,$60K - $80K,Blue,22,6476,2723,0
1,$40K - $60K,Blue,43,4760,1459,0
2,$40K - $60K,Blue,17,3176,2298,0
2,$80K - $120K,Blue,52,10974,1327,0
3,$120K +,Blue,36,15108,3738,0
3,$60K - $80K,Blue,32,1438.3,1794,0
2,$80K - $120K,Blue,51,30622,3600,0
5,$40K - $60K,Blue,40,4365,3542,0
2,Unknown,Blue,36,24904,5176,0
1,Less than $40K,Blue,45,1438.3,1603,0
5,$80K - $120K,Blue,39,13241,3157,0
0,$60K - $80K,Blue,14,8186,2411,0
3,$80K - $120K,Blue,45,23870,1885,0
3,$40K - $60K,Blue,35,3065,3524,0
0,Less than $40K,Blue,36,1438.3,1904,0
4,$120K +,Blue,28,34516,2574,0
3,$80K - $120K,Blue,23,12315,2028,0
2,$40K - $60K,Blue,34,5858,3355,0
3,Less than $40K,Blue,38,1438.3,4740,0
4,$60K - $80K,Blue,28,4475,3367,0
3,Less than $40K,Blue,25,2282,2751,0
3,$80K - $120K,Blue,36,5130,1434,0
4,$80K - $120K,Blue,30,14480,1616,0
2,$60K - $80K,Silver,48,26218,3925,0
2,Less than $40K,Blue,41,5596,3212,0
0,$80K - $120K,Blue,27,15326,2990,0
4,$80K - $120K,Gold,36,34516,4077,0
3,$60K - $80K,Silver,23,27710,4014,0
3,$60K - $80K,Blue,30,6391,2323,0
0,Less than $40K,Blue,17,4704,3294,0
2,Less than $40K,Blue,39,2046,3446,0
4,$80K - $120K,Silver,37,34516,2851,0
2,Less than $40K,Blue,35,8666,3593,0
1,$60K - $80K,Blue,53,1438.3,1539,0
2,$80K - $120K,Blue,38,29893,2063,0
2,Less than $40K,Blue,36,2664,3135,0
3,Less than $40K,Blue,31,9816,3489,0
3,$60K - $80K,Blue,36,15942,1742,0
2,$60K - $80K,Blue,36,13867,4297,0
2,$40K - $60K,Blue,34,2243,4023,0
3,$60K - $80K,Blue,25,18293,2958,0
1,Unknown,Blue,36,8519,3698,0
3,$120K +,Blue,35,34516,1632,0
3,$80K - $120K,Blue,31,13637,3625,0
2,$60K - $80K,Blue,41,10077,2118,0
2,Less than $40K,Blue,42,4834,1876,0
2,Less than $40K,Blue,24,2799,2311,0
3,$60K - $80K,Blue,45,15583,3938,0
1,Unknown,Blue,37,11167,3848,0
2,Less than $40K,Blue,50,3276,3758,0
2,$120K +,Blue,32,34516,3660,0
4,$80K - $120K,Blue,36,19430,3650,0
0,$60K - $80K,Blue,48,1856,1805,0
1,Less than $40K,Blue,56,2586,3435,0
3,$40K - $60K,Blue,36,5317,2003,0
2,Less than $40K,Blue,44,2971,4458,0
4,$60K - $80K,Blue,29,4573,3776,0
3,$120K +,Blue,36,3952,2066,0
3,$80K - $120K,Blue,41,8739,4276,0
4,$80K - $120K,Blue,36,1818,2308,0
2,$60K - $80K,Blue,37,8511,3775,0
5,$40K - $60K,Blue,44,3893,1866,0
2,Unknown,Blue,36,15704,4253,0
4,Less than $40K,Blue,36,3696,3405,0
4,$80K - $120K,Blue,28,34516,3811,0
1,Less than $40K,Blue,42,3236,3952,0
4,Less than $40K,Blue,35,5195,3313,0
3,Unknown,Blue,36,6772,3658,0
5,Less than $40K,Blue,39,3981,2134,0
2,Unknown,Blue,40,8012,2645,0
1,Less than $40K,Blue,36,4182,4046,0
4,Less than $40K,Blue,36,1438.3,3308,0
4,Unknown,Blue,38,16815,2976,0
3,Less than $40K,Silver,36,14521,4178,0
1,Less than $40K,Blue,43,6189,5004,0
3,$40K - $60K,Blue,34,4948,1796,0
3,$60K - $80K,Blue,48,1438.3,3769,0
2,$80K - $120K,Blue,47,22855,3711,0
1,$40K - $60K,Silver,32,17814,4712,0
3,$60K - $80K,Blue,38,12254,2129,0
2,Less than $40K,Blue,30,3734,3144,0
2,$80K - $120K,Blue,36,12342,1430,0
4,$60K - $80K,Blue,41,9728,3756,0
3,$80K - $120K,Silver,33,34516,2534,0
2,$40K - $60K,Silver,33,18737,4010,0
1,Less than $40K,Blue,45,5330,3525,0
3,Less than $40K,Blue,39,2990,4065,0
4,$40K - $60K,Blue,33,1527,1877,0
3,$40K - $60K,Blue,35,3538,4123,0
0,Less than $40K,Blue,36,2125,2860,0
1,$60K - $80K,Blue,56,9569,2287,0
4,Unknown,Blue,36,18873,2021,0
2,$60K - $80K,Blue,27,5341,1955,0
3,Less than $40K,Blue,38,7084,2287,0
3,$40K - $60K,Blue,40,3469,3680,0
0,$40K - $60K,Silver,42,15939,3982,0
2,$60K - $80K,Blue,36,1438.3,1651,0
2,Less than $40K,Blue,37,8924,1720,0
0,$120K +,Blue,41,23898,3781,0
1,Less than $40K,Blue,56,6167,1648,0
1,Less than $40K,Blue,45,4417,4253,0
2,$40K - $60K,Blue,31,3216,4039,0
4,$120K +,Blue,35,7015,1799,0
3,$60K - $80K,Blue,34,1511,1329,0
2,$60K - $80K,Silver,49,32182,1937,0
3,$80K - $120K,Blue,34,21359,2064,0
1,Less than $40K,Blue,42,2431,3323,0
2,Less than $40K,Blue,50,1438.3,1785,0
3,Less than $40K,Blue,28,1535,1921,0
4,Less than $40K,Blue,36,2432,4340,0
0,Less than $40K,Blue,36,1829,3950,0
1,$40K - $60K,Blue,50,4606,4181,0
2,Less than $40K,Blue,35,2209,4419,0
1,$80K - $120K,Blue,40,4186,4590,0
3,Unknown,Blue,41,7860,3512,0
4,$80K - $120K,Blue,32,25190,1533,0
1,Unknown,Blue,37,4181,3057,0
1,Unknown,Blue,42,1481,4435,0
1,Less than $40K,Blue,51,1438.3,3877,0
2,Less than $40K,Blue,32,1592,4172,0
3,$60K - $80K,Blue,31,8989,2031,0
4,Less than $40K,Blue,36,2107,4007,0
0,Unknown,Blue,56,13666,3998,0
2,$60K - $80K,Blue,30,21815,3904,0
0,Less than $40K,Blue,36,2695,4557,0
2,Unknown,Blue,36,1785,4964,0
2,Unknown,Blue,39,1773,1764,0
3,$80K - $120K,Blue,46,4555,3646,0
2,$80K - $120K,Blue,42,1575,4241,0
1,Unknown,Blue,43,7985,3873,0
3,Less than $40K,Blue,39,9966,4401,0
2,Unknown,Blue,37,27804,2761,0
2,$40K - $60K,Blue,36,2121,1464,0
2,$80K - $120K,Blue,36,31625,4503,0
2,$80K - $120K,Blue,52,32409,4218,0
3,$60K - $80K,Silver,45,30899,1481,0
4,Unknown,Blue,41,2509,2281,0
4,Unknown,Blue,36,29939,4305,0
1,Less than $40K,Blue,49,1443,4673,0
3,Less than $40K,Blue,31,8320,4128,0
1,Less than $40K,Blue,36,1930,1971,0
2,$40K - $60K,Blue,34,2516,2257,0
2,$120K +,Blue,46,34516,4037,0
2,$80K - $120K,Blue,36,14418,3880,0
3,Unknown,Blue,33,5738,4375,0
4,Unknown,Blue,36,5989,4246,0
4,Less than $40K,Blue,44,2659,4546,0
3,$60K - $80K,Blue,45,21096,1882,0
1,Unknown,Blue,42,10057,2383,0
2,$120K +,Blue,34,33913,4160,0
2,$80K - $120K,Blue,30,34516,2427,0
3,$60K - $80K,Blue,39,5448,3912,0
2,Less than $40K,Blue,36,4281,1723,0
3,Unknown,Silver,41,34516,3722,0
4,$80K - $120K,Blue,41,14322,3993,0
2,Unknown,Blue,42,1438.3,4102,0
4,$40K - $60K,Blue,36,1606,2628,0
1,$80K - $120K,Blue,24,21114,3534,0
1,$80K - $120K,Blue,24,11309,4809,0
1,$60K - $80K,Silver,46,25991,2996,0
3,$40K - $60K,Blue,36,1438.3,4374,0
4,$80K - $120K,Silver,43,34516,1626,0
1,Less than $40K,Blue,44,3537,4726,0
0,$40K - $60K,Blue,28,1920,4715,0
3,$60K - $80K,Blue,27,21317,3814,0
3,$80K - $120K,Blue,37,19402,1937,0
1,Less than $40K,Blue,28,1438.3,4815,0
3,Unknown,Blue,27,25045,3444,0
2,$40K - $60K,Blue,30,4297,4310,0
4,Less than $40K,Blue,35,1539,4793,0
4,Less than $40K,Blue,39,3144,3774,0
2,$120K +,Blue,37,34516,1370,0
1,Less than $40K,Blue,52,1438.3,3560,0
3,$80K - $120K,Blue,36,3261,3081,0
0,Less than $40K,Blue,51,5210,2162,0
2,$40K - $60K,Blue,42,2760,1759,0
1,Less than $40K,Blue,36,2468,2017,0
3,Less than $40K,Blue,36,1438.3,1849,0
2,$80K - $120K,Blue,36,1438.3,2123,0
2,Less than $40K,Blue,36,8685,2473,0
2,$40K - $60K,Blue,28,1711,4496,0
4,$60K - $80K,Blue,43,4535,2342,0
3,Less than $40K,Blue,38,2728,4554,0
3,$80K - $120K,Blue,18,1663,3950,0
0,Less than $40K,Blue,36,1513,4759,0
4,$40K - $60K,Blue,37,4139,2232,0
3,Less than $40K,Blue,30,1438.3,1693,0
4,Less than $40K,Blue,34,1853,4544,0
1,$120K +,Blue,40,3614,4561,0
3,Less than $40K,Blue,36,1667,4385,0
1,Less than $40K,Blue,47,1438.3,4242,0
4,Unknown,Blue,44,2231,3946,0
1,Less than $40K,Blue,40,1438.3,1632,0
3,Less than $40K,Blue,36,2544,3593,0
3,Unknown,Blue,27,5363,4121,0
2,Less than $40K,Blue,29,1677,2437,0
3,Less than $40K,Blue,27,2035,4107,0
1,Less than $40K,Blue,36,2761,2753,0
1,Less than $40K,Blue,55,8963,4511,0
2,$40K - $60K,Blue,36,1495,2220,0
3,Less than $40K,Blue,34,2694,2684,0
4,Less than $40K,Blue,28,2712,5207,0
1,$40K - $60K,Blue,30,7195,2751,0
2,Unknown,Blue,36,6038,4375,0
4,Less than $40K,Blue,39,5095,3808,0
0,Unknown,Blue,36,8791,2579,0
0,Less than $40K,Blue,52,2302,2256,0
3,$80K - $120K,Blue,44,11606,2623,0
1,$40K - $60K,Blue,27,2173,4392,0
3,$80K - $120K,Blue,34,29715,2128,0
3,Less than $40K,Blue,36,4753,3895,0
0,Less than $40K,Silver,56,12155,4618,0
2,Unknown,Blue,39,11320,2845,0
3,$60K - $80K,Blue,30,4489,3773,0
2,Less than $40K,Blue,45,3250,4752,0
1,$60K - $80K,Blue,34,15060,1611,0
1,Unknown,Blue,44,3553,4923,0
4,$80K - $120K,Blue,28,4428,2331,0
2,Less than $40K,Blue,42,5456,3470,0
4,$60K - $80K,Blue,41,15594,4745,0
2,$60K - $80K,Blue,36,2238,2063,0
4,$60K - $80K,Silver,44,32244,3501,0
2,$40K - $60K,Blue,26,1438.3,4300,0
2,Less than $40K,Blue,33,3670,4811,0
4,Less than $40K,Blue,38,5583,3317,0
2,$60K - $80K,Blue,29,3841,2832,0
2,$40K - $60K,Blue,50,5386,4846,0
1,Less than $40K,Blue,36,2983,2509,0
0,Less than $40K,Blue,36,4871,2773,0
2,$80K - $120K,Blue,36,14544,4064,0
5,Unknown,Blue,36,3562,4198,0
1,Less than $40K,Blue,36,1536,1973,0
3,$40K - $60K,Blue,36,3015,4277,0
2,Less than $40K,Blue,49,1520,4256,0
5,Less than $40K,Blue,36,1438.3,4653,0
2,Unknown,Blue,36,5547,4585,0
2,Unknown,Blue,15,9725,4062,0
2,$40K - $60K,Blue,44,9673,3541,0
2,$40K - $60K,Blue,26,6423,4295,0
3,$40K - $60K,Blue,36,13387,3706,0
2,$60K - $80K,Silver,36,26142,3969,0
4,Unknown,Blue,36,12405,3151,0
1,Less than $40K,Blue,19,1644,2533,0
2,Unknown,Blue,36,4045,2438,0
2,Less than $40K,Blue,36,1438.3,1944,0
5,Unknown,Blue,40,14728,4660,0
1,Less than $40K,Blue,39,1438.3,2492,0
3,Less than $40K,Blue,36,1438.3,4205,0
2,Less than $40K,Blue,42,2002,2423,0
3,Less than $40K,Blue,20,1438.3,4530,0
3,Less than $40K,Blue,27,1451,3866,0
2,$40K - $60K,Blue,36,1848,2775,0
1,$40K - $60K,Blue,38,5481,3380,0
1,Less than $40K,Blue,36,3316,1684,0
3,$80K - $120K,Blue,36,21630,4584,0
4,Less than $40K,Blue,29,2895,2473,0
2,$40K - $60K,Blue,30,2220,2859,0
0,Less than $40K,Blue,36,2089,2707,0
2,$60K - $80K,Blue,36,4370,4326,0
2,$120K +,Blue,33,15490,2429,0
1,Less than $40K,Blue,36,4712,4216,0
3,$40K - $60K,Blue,22,2013,2425,0
4,$40K - $60K,Blue,24,1605,4418,0
0,$40K - $60K,Blue,56,4467,4007,0
4,$80K - $120K,Blue,31,5033,4054,0
2,Less than $40K,Blue,25,3042,4781,0
4,Unknown,Blue,37,3241,4992,0
1,$60K - $80K,Blue,32,8766,2263,0
4,$40K - $60K,Blue,39,1746,4543,0
3,Less than $40K,Blue,41,1547,2312,0
1,Less than $40K,Blue,42,1438.3,4211,0
1,Less than $40K,Blue,45,1677,4588,0
3,Less than $40K,Blue,40,3474,2675,0
0,$60K - $80K,Blue,51,18734,2112,0
2,Less than $40K,Blue,36,1438.3,3832,0
2,$40K - $60K,Blue,43,3525,4742,0
2,Less than $40K,Blue,28,1614,2437,0
2,$60K - $80K,Blue,28,1698,2448,0
1,Unknown,Blue,50,2912,2465,0
0,Unknown,Blue,43,2874,4617,0
4,$40K - $60K,Blue,29,2430,4334,0
0,Unknown,Blue,47,7306,2445,0
4,$80K - $120K,Blue,37,23250,2205,0
3,$120K +,Blue,36,34516,2020,0
3,$40K - $60K,Blue,36,9465,3675,0
2,$60K - $80K,Blue,27,12283,1993,0
3,Less than $40K,Blue,33,1438.3,1813,0
0,Less than $40K,Blue,26,2291,5409,0
3,Unknown,Blue,37,17678,2566,0
1,$120K +,Blue,43,20958,4425,0
3,$40K - $60K,Blue,34,1611,4444,0
0,$60K - $80K,Blue,36,1467,4226,0
1,$40K - $60K,Blue,44,1816,2474,0
2,Less than $40K,Blue,32,1507,2528,0
4,$80K - $120K,Blue,36,1438.3,4461,0
3,$120K +,Blue,43,4781,2451,0
1,$40K - $60K,Silver,49,21681,3844,0
3,Less than $40K,Blue,43,1502,2204,0
3,Less than $40K,Blue,32,1942,1853,0
3,Less than $40K,Blue,36,1438.3,4302,0
3,Unknown,Blue,36,4806,4674,0
3,Less than $40K,Blue,36,5821,4591,0
0,Less than $40K,Blue,36,1601,4919,0
3,Less than $40K,Blue,38,1438.3,3511,0
4,Less than $40K,Blue,27,1438.3,2429,0
4,$40K - $60K,Blue,30,4068,5161,0
3,Unknown,Blue,40,10600,4697,0
3,$80K - $120K,Blue,44,24028,3531,0
4,Unknown,Blue,35,2705,4749,0
4,Less than $40K,Blue,24,4304,1788,0
3,Less than $40K,Blue,31,2639,4892,0
4,Unknown,Blue,23,7102,4083,0
3,Less than $40K,Blue,31,2317,4894,0
3,Less than $40K,Blue,31,1438.3,1897,0
2,Less than $40K,Blue,50,1720,2719,0
4,Less than $40K,Blue,32,3454,2826,0
